service_id,date,exception_type
27_1093650,20230823,1
27_1093650,20230824,1
27_1093650,20230825,1
27_1093650,20230828,1
27_1093650,20230829,1
27_1093650,20230830,1
27_1093650,20230831,1
27_1093650,20230901,1
27_1093651,20230807,1
27_1093651,20230808,1
27_1093651,20230809,1
27_1093651,20230810,1
27_1093651,20230811,1
27_1093651,20230814,1
27_1093651,20230816,1
27_1093651,20230817,1
27_1093651,20230818,1
27_1093651,20230821,1
27_1093651,20230822,1
27_1093651,20230823,1
27_1093651,20230824,1
27_1093651,20230825,1
27_1093651,20230828,1
27_1093651,20230829,1
27_1093651,20230830,1
27_1093651,20230831,1
27_1093651,20230901,1
27_1093652,20230807,1
27_1093652,20230808,1
27_1093652,20230809,1
27_1093652,20230810,1
27_1093652,20230811,1
27_1093652,20230814,1
27_1093652,20230816,1
27_1093652,20230817,1
27_1093652,20230818,1
27_1093652,20230821,1
27_1093652,20230822,1
27_1093652,20230823,1
27_1093652,20230824,1
27_1093652,20230825,1
27_1093652,20230828,1
27_1093652,20230829,1
27_1093652,20230830,1
27_1093652,20230831,1
27_1093652,20230901,1
27_1093653,20230807,1
27_1093653,20230808,1
27_1093653,20230809,1
27_1093653,20230810,1
27_1093653,20230811,1
27_1093653,20230814,1
27_1093653,20230816,1
27_1093653,20230817,1
27_1093653,20230818,1
27_1093653,20230821,1
27_1093653,20230822,1
27_1093653,20230823,1
27_1093653,20230824,1
27_1093653,20230825,1
27_1093653,20230828,1
27_1093653,20230829,1
27_1093653,20230830,1
27_1093653,20230831,1
27_1093653,20230901,1
27_1093654,20230807,1
27_1093654,20230808,1
27_1093654,20230809,1
27_1093654,20230810,1
27_1093654,20230811,1
27_1093654,20230814,1
27_1093654,20230816,1
27_1093654,20230817,1
27_1093654,20230818,1
27_1093654,20230821,1
27_1093654,20230822,1
27_1093654,20230823,1
27_1093654,20230824,1
27_1093654,20230825,1
27_1093654,20230828,1
27_1093654,20230829,1
27_1093654,20230830,1
27_1093654,20230831,1
27_1093654,20230901,1
27_1093655,20230807,1
27_1093655,20230808,1
27_1093655,20230809,1
27_1093655,20230810,1
27_1093655,20230811,1
27_1093655,20230814,1
27_1093655,20230816,1
27_1093655,20230817,1
27_1093655,20230818,1
27_1093655,20230821,1
27_1093655,20230822,1
27_1093655,20230823,1
27_1093655,20230824,1
27_1093655,20230825,1
27_1093655,20230828,1
27_1093655,20230829,1
27_1093655,20230830,1
27_1093655,20230831,1
27_1093655,20230901,1
27_1093656,20230807,1
27_1093656,20230808,1
27_1093656,20230809,1
27_1093656,20230810,1
27_1093656,20230811,1
27_1093656,20230814,1
27_1093656,20230816,1
27_1093656,20230817,1
27_1093656,20230818,1
27_1093656,20230821,1
27_1093656,20230822,1
27_1093656,20230823,1
27_1093656,20230824,1
27_1093656,20230825,1
27_1093656,20230828,1
27_1093656,20230829,1
27_1093656,20230830,1
27_1093656,20230831,1
27_1093656,20230901,1
27_1093671,20230807,1
27_1093671,20230808,1
27_1093671,20230809,1
27_1093671,20230810,1
27_1093671,20230811,1
27_1093671,20230814,1
27_1093671,20230816,1
27_1093671,20230817,1
27_1093671,20230818,1
27_1093671,20230821,1
27_1093671,20230822,1
27_1093671,20230823,1
27_1093671,20230824,1
27_1093671,20230825,1
27_1093671,20230828,1
27_1093671,20230829,1
27_1093671,20230830,1
27_1093671,20230831,1
27_1093671,20230901,1
27_1093672,20230807,1
27_1093672,20230808,1
27_1093672,20230809,1
27_1093672,20230810,1
27_1093672,20230811,1
27_1093672,20230814,1
27_1093672,20230816,1
27_1093672,20230817,1
27_1093672,20230818,1
27_1093672,20230821,1
27_1093672,20230822,1
27_1093672,20230823,1
27_1093672,20230824,1
27_1093672,20230825,1
27_1093672,20230828,1
27_1093672,20230829,1
27_1093672,20230830,1
27_1093672,20230831,1
27_1093672,20230901,1
27_1093673,20230807,1
27_1093673,20230808,1
27_1093673,20230809,1
27_1093673,20230810,1
27_1093673,20230811,1
27_1093673,20230814,1
27_1093673,20230816,1
27_1093673,20230817,1
27_1093673,20230818,1
27_1093673,20230821,1
27_1093673,20230822,1
27_1093673,20230823,1
27_1093673,20230824,1
27_1093673,20230825,1
27_1093673,20230828,1
27_1093673,20230829,1
27_1093673,20230830,1
27_1093673,20230831,1
27_1093673,20230901,1
27_1093674,20230807,1
27_1093674,20230808,1
27_1093674,20230809,1
27_1093674,20230810,1
27_1093674,20230811,1
27_1093674,20230814,1
27_1093674,20230816,1
27_1093674,20230817,1
27_1093674,20230818,1
27_1093674,20230821,1
27_1093674,20230822,1
27_1093674,20230823,1
27_1093674,20230824,1
27_1093674,20230825,1
27_1093674,20230828,1
27_1093674,20230829,1
27_1093674,20230830,1
27_1093674,20230831,1
27_1093674,20230901,1
27_1093675,20230807,1
27_1093675,20230808,1
27_1093675,20230809,1
27_1093675,20230810,1
27_1093675,20230811,1
27_1093675,20230814,1
27_1093675,20230816,1
27_1093675,20230817,1
27_1093675,20230818,1
27_1093675,20230821,1
27_1093675,20230822,1
27_1093675,20230823,1
27_1093675,20230824,1
27_1093675,20230825,1
27_1093675,20230828,1
27_1093675,20230829,1
27_1093675,20230830,1
27_1093675,20230831,1
27_1093675,20230901,1
27_1093676,20230807,1
27_1093676,20230808,1
27_1093676,20230809,1
27_1093676,20230810,1
27_1093676,20230811,1
27_1093676,20230814,1
27_1093676,20230816,1
27_1093676,20230817,1
27_1093676,20230818,1
27_1093676,20230821,1
27_1093676,20230822,1
27_1093676,20230823,1
27_1093676,20230824,1
27_1093676,20230825,1
27_1093676,20230828,1
27_1093676,20230829,1
27_1093676,20230830,1
27_1093676,20230831,1
27_1093676,20230901,1
27_1093691,20230812,1
27_1093691,20230819,1
27_1093691,20230826,1
27_1093692,20230812,1
27_1093692,20230819,1
27_1093692,20230826,1
27_1093693,20230812,1
27_1093693,20230819,1
27_1093693,20230826,1
27_1093694,20230812,1
27_1093694,20230819,1
27_1093694,20230826,1
27_1093695,20230812,1
27_1093695,20230819,1
27_1093695,20230826,1
27_1093696,20230812,1
27_1093696,20230819,1
27_1093696,20230826,1
27_1093697,20230812,1
27_1093697,20230819,1
27_1093697,20230826,1
27_1093698,20230812,1
27_1093698,20230819,1
27_1093698,20230826,1
27_1093699,20230812,1
27_1093699,20230819,1
27_1093699,20230826,1
27_1093700,20230812,1
27_1093700,20230819,1
27_1093700,20230826,1
27_1093718,20230812,1
27_1093718,20230819,1
27_1093718,20230826,1
27_1093719,20230812,1
27_1093719,20230819,1
27_1093719,20230826,1
27_1093720,20230812,1
27_1093720,20230819,1
27_1093720,20230826,1
27_1093721,20230812,1
27_1093721,20230819,1
27_1093721,20230826,1
27_1093759,20230812,1
27_1093759,20230819,1
27_1093759,20230826,1
27_1093761,20230812,1
27_1093761,20230819,1
27_1093761,20230826,1
27_1093762,20230812,1
27_1093762,20230819,1
27_1093762,20230826,1
27_1093763,20230812,1
27_1093763,20230819,1
27_1093763,20230826,1
27_1093764,20230812,1
27_1093764,20230819,1
27_1093764,20230826,1
27_1093765,20230812,1
27_1093765,20230819,1
27_1093765,20230826,1
27_1093766,20230812,1
27_1093766,20230819,1
27_1093766,20230826,1
27_1093767,20230812,1
27_1093767,20230819,1
27_1093767,20230826,1
27_1093768,20230812,1
27_1093768,20230819,1
27_1093768,20230826,1
27_1093800,20230807,1
27_1093800,20230808,1
27_1093800,20230809,1
27_1093800,20230810,1
27_1093800,20230811,1
27_1093800,20230814,1
27_1093800,20230816,1
27_1093800,20230817,1
27_1093800,20230818,1
27_1093800,20230821,1
27_1093800,20230822,1
27_1093800,20230823,1
27_1093800,20230824,1
27_1093800,20230825,1
27_1093800,20230828,1
27_1093800,20230829,1
27_1093800,20230830,1
27_1093800,20230831,1
27_1093800,20230901,1
27_1093801,20230807,1
27_1093801,20230808,1
27_1093801,20230809,1
27_1093801,20230810,1
27_1093801,20230811,1
27_1093801,20230814,1
27_1093801,20230816,1
27_1093801,20230817,1
27_1093801,20230818,1
27_1093801,20230821,1
27_1093801,20230822,1
27_1093801,20230823,1
27_1093801,20230824,1
27_1093801,20230825,1
27_1093801,20230828,1
27_1093801,20230829,1
27_1093801,20230830,1
27_1093801,20230831,1
27_1093801,20230901,1
27_1093802,20230807,1
27_1093802,20230808,1
27_1093802,20230809,1
27_1093802,20230810,1
27_1093802,20230811,1
27_1093802,20230814,1
27_1093802,20230816,1
27_1093802,20230817,1
27_1093802,20230818,1
27_1093802,20230821,1
27_1093802,20230822,1
27_1093802,20230823,1
27_1093802,20230824,1
27_1093802,20230825,1
27_1093802,20230828,1
27_1093802,20230829,1
27_1093802,20230830,1
27_1093802,20230831,1
27_1093802,20230901,1
27_1093803,20230807,1
27_1093803,20230808,1
27_1093803,20230809,1
27_1093803,20230810,1
27_1093803,20230811,1
27_1093803,20230814,1
27_1093803,20230816,1
27_1093803,20230817,1
27_1093803,20230818,1
27_1093803,20230821,1
27_1093803,20230822,1
27_1093803,20230823,1
27_1093803,20230824,1
27_1093803,20230825,1
27_1093803,20230828,1
27_1093803,20230829,1
27_1093803,20230830,1
27_1093803,20230831,1
27_1093803,20230901,1
27_1093804,20230807,1
27_1093804,20230808,1
27_1093804,20230809,1
27_1093804,20230810,1
27_1093804,20230811,1
27_1093804,20230814,1
27_1093804,20230816,1
27_1093804,20230817,1
27_1093804,20230818,1
27_1093804,20230821,1
27_1093804,20230822,1
27_1093804,20230823,1
27_1093804,20230824,1
27_1093804,20230825,1
27_1093804,20230828,1
27_1093804,20230829,1
27_1093804,20230830,1
27_1093804,20230831,1
27_1093804,20230901,1
27_1093810,20230812,1
27_1093810,20230819,1
27_1093810,20230826,1
27_1093811,20230812,1
27_1093811,20230819,1
27_1093811,20230826,1
27_1093812,20230812,1
27_1093812,20230819,1
27_1093812,20230826,1
27_1093813,20230812,1
27_1093813,20230819,1
27_1093813,20230826,1
27_1093814,20230807,1
27_1093814,20230808,1
27_1093814,20230809,1
27_1093814,20230810,1
27_1093814,20230811,1
27_1093814,20230814,1
27_1093814,20230816,1
27_1093814,20230817,1
27_1093814,20230818,1
27_1093814,20230821,1
27_1093814,20230822,1
27_1093814,20230823,1
27_1093814,20230824,1
27_1093814,20230825,1
27_1093814,20230828,1
27_1093814,20230829,1
27_1093814,20230830,1
27_1093814,20230831,1
27_1093814,20230901,1
27_1093815,20230807,1
27_1093815,20230808,1
27_1093815,20230809,1
27_1093815,20230810,1
27_1093815,20230811,1
27_1093815,20230814,1
27_1093815,20230816,1
27_1093815,20230817,1
27_1093815,20230818,1
27_1093815,20230821,1
27_1093815,20230822,1
27_1093815,20230823,1
27_1093815,20230824,1
27_1093815,20230825,1
27_1093815,20230828,1
27_1093815,20230829,1
27_1093815,20230830,1
27_1093815,20230831,1
27_1093815,20230901,1
27_1093816,20230807,1
27_1093816,20230808,1
27_1093816,20230809,1
27_1093816,20230810,1
27_1093816,20230811,1
27_1093816,20230814,1
27_1093816,20230816,1
27_1093816,20230817,1
27_1093816,20230818,1
27_1093816,20230821,1
27_1093816,20230822,1
27_1093816,20230823,1
27_1093816,20230824,1
27_1093816,20230825,1
27_1093816,20230828,1
27_1093816,20230829,1
27_1093816,20230830,1
27_1093816,20230831,1
27_1093816,20230901,1
27_1093817,20230807,1
27_1093817,20230808,1
27_1093817,20230809,1
27_1093817,20230810,1
27_1093817,20230811,1
27_1093817,20230814,1
27_1093817,20230816,1
27_1093817,20230817,1
27_1093817,20230818,1
27_1093817,20230821,1
27_1093817,20230822,1
27_1093817,20230823,1
27_1093817,20230824,1
27_1093817,20230825,1
27_1093817,20230828,1
27_1093817,20230829,1
27_1093817,20230830,1
27_1093817,20230831,1
27_1093817,20230901,1
27_1093833,20230812,1
27_1093833,20230819,1
27_1093833,20230826,1
27_1093834,20230812,1
27_1093834,20230819,1
27_1093834,20230826,1
27_1093849,20230812,1
27_1093849,20230819,1
27_1093849,20230826,1
27_1093850,20230812,1
27_1093850,20230819,1
27_1093850,20230826,1
27_1093851,20230812,1
27_1093851,20230819,1
27_1093851,20230826,1
27_1093852,20230812,1
27_1093852,20230819,1
27_1093852,20230826,1
27_1093854,20230812,1
27_1093854,20230819,1
27_1093854,20230826,1
27_1093856,20230812,1
27_1093856,20230819,1
27_1093856,20230826,1
27_1093859,20230807,1
27_1093859,20230808,1
27_1093859,20230809,1
27_1093859,20230810,1
27_1093859,20230811,1
27_1093859,20230814,1
27_1093859,20230816,1
27_1093859,20230817,1
27_1093859,20230818,1
27_1093859,20230821,1
27_1093859,20230822,1
27_1093859,20230823,1
27_1093859,20230824,1
27_1093859,20230825,1
27_1093859,20230828,1
27_1093859,20230829,1
27_1093859,20230830,1
27_1093859,20230831,1
27_1093859,20230901,1
27_1093860,20230807,1
27_1093860,20230808,1
27_1093860,20230809,1
27_1093860,20230810,1
27_1093860,20230811,1
27_1093860,20230814,1
27_1093860,20230816,1
27_1093860,20230817,1
27_1093860,20230818,1
27_1093860,20230821,1
27_1093860,20230822,1
27_1093860,20230823,1
27_1093860,20230824,1
27_1093860,20230825,1
27_1093860,20230828,1
27_1093860,20230829,1
27_1093860,20230830,1
27_1093860,20230831,1
27_1093860,20230901,1
27_1093861,20230807,1
27_1093861,20230808,1
27_1093861,20230809,1
27_1093861,20230810,1
27_1093861,20230811,1
27_1093861,20230814,1
27_1093861,20230816,1
27_1093861,20230817,1
27_1093861,20230818,1
27_1093861,20230821,1
27_1093861,20230822,1
27_1093861,20230823,1
27_1093861,20230824,1
27_1093861,20230825,1
27_1093861,20230828,1
27_1093861,20230829,1
27_1093861,20230830,1
27_1093861,20230831,1
27_1093861,20230901,1
27_1093862,20230807,1
27_1093862,20230808,1
27_1093862,20230809,1
27_1093862,20230810,1
27_1093862,20230811,1
27_1093862,20230814,1
27_1093862,20230816,1
27_1093862,20230817,1
27_1093862,20230818,1
27_1093862,20230821,1
27_1093862,20230822,1
27_1093862,20230823,1
27_1093862,20230824,1
27_1093862,20230825,1
27_1093862,20230828,1
27_1093862,20230829,1
27_1093862,20230830,1
27_1093862,20230831,1
27_1093862,20230901,1
27_1093863,20230807,1
27_1093863,20230808,1
27_1093863,20230809,1
27_1093863,20230810,1
27_1093863,20230811,1
27_1093863,20230814,1
27_1093863,20230816,1
27_1093863,20230817,1
27_1093863,20230818,1
27_1093863,20230821,1
27_1093863,20230822,1
27_1093863,20230823,1
27_1093863,20230824,1
27_1093863,20230825,1
27_1093863,20230828,1
27_1093863,20230829,1
27_1093863,20230830,1
27_1093863,20230831,1
27_1093863,20230901,1
27_1093906,20230807,1
27_1093906,20230808,1
27_1093906,20230809,1
27_1093906,20230810,1
27_1093906,20230811,1
27_1093906,20230814,1
27_1093906,20230816,1
27_1093906,20230817,1
27_1093906,20230818,1
27_1093906,20230821,1
27_1093906,20230822,1
27_1093906,20230823,1
27_1093906,20230824,1
27_1093906,20230825,1
27_1093906,20230828,1
27_1093906,20230829,1
27_1093906,20230830,1
27_1093906,20230831,1
27_1093906,20230901,1
27_1093907,20230807,1
27_1093907,20230808,1
27_1093907,20230809,1
27_1093907,20230810,1
27_1093907,20230811,1
27_1093907,20230814,1
27_1093907,20230816,1
27_1093907,20230817,1
27_1093907,20230818,1
27_1093907,20230821,1
27_1093907,20230822,1
27_1093907,20230823,1
27_1093907,20230824,1
27_1093907,20230825,1
27_1093907,20230828,1
27_1093907,20230829,1
27_1093907,20230830,1
27_1093907,20230831,1
27_1093907,20230901,1
27_1093908,20230807,1
27_1093908,20230808,1
27_1093908,20230809,1
27_1093908,20230810,1
27_1093908,20230811,1
27_1093908,20230814,1
27_1093908,20230816,1
27_1093908,20230817,1
27_1093908,20230818,1
27_1093908,20230821,1
27_1093908,20230822,1
27_1093908,20230823,1
27_1093908,20230824,1
27_1093908,20230825,1
27_1093908,20230828,1
27_1093908,20230829,1
27_1093908,20230830,1
